review_decision,review_instruction,review_notes,reviewed_by,canonical_name,submission_url_override,pricing,lang,classification,candidate_import_recommendation,url,domain,source_files,source_locations,registry_target_ids,registry_submit_urls,occurrence_count
,verify_directory_fit_before_approval,,,help.lametric.com,,unknown,unknown,missing_domain,needs_manual_review,https://help.lametric.com/support/discussions/topics/6000067542,help.lametric.com,repo-external-links.csv,repo-external-links.csv:row 194:url,,,1
,verify_directory_fit_before_approval,,,hg.org,,unknown,unknown,missing_domain,needs_manual_review,https://www.hg.org/,hg.org,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 190:url; directory-submissions-external-links.md:192,,,2
reject_not_submit,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; HTTP 404 indicates the candidate URL is not a live submit endpoint; evidence: CAPTCHA signal found; 3 form(s), 6 input/select/textarea fields; submit/add/list/publish button text signal found; HTTP 404",read_only_evidence,holdtoreset.com,,unknown,unknown,missing_domain,needs_manual_review,https://holdtoreset.com/where-is-the-shipwreck-today-in-gta-online,holdtoreset.com,repo-external-links.csv,repo-external-links.csv:row 195:url,,,1
,verify_directory_fit_before_approval,,,hotfrog.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.hotfrog.com/,hotfrog.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 191:url; directory-submissions-external-links.md:193,,,2
,verify_directory_fit_before_approval,,,houzz.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.houzz.com/,houzz.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 192:url; directory-submissions-external-links.md:194,,,2
,verify_directory_fit_before_approval,,,hubpages.com,,unknown,unknown,missing_domain,needs_manual_review,https://hubpages.com/,hubpages.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 76:url; directory-submissions-external-links.md:78,,,2
,verify_directory_fit_before_approval,,,ibegin.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.ibegin.com/,ibegin.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 193:url; directory-submissions-external-links.md:195,,,2
,verify_directory_fit_before_approval,,,ibuildnew.com.au,,unknown,unknown,missing_domain,needs_manual_review,https://www.ibuildnew.com.au/,ibuildnew.com.au,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 194:url; directory-submissions-external-links.md:196,,,2
,verify_directory_fit_before_approval,,,imgur.com,,unknown,unknown,missing_domain,needs_manual_review,https://imgur.com/,imgur.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 77:url; directory-submissions-external-links.md:79,,,2
,verify_directory_fit_before_approval,,,inc42.com,,unknown,unknown,missing_domain,needs_manual_review,https://inc42.com/,inc42.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 78:url; directory-submissions-external-links.md:80,,,2
,verify_directory_fit_before_approval,,,indiamart.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.indiamart.com/,indiamart.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 195:url; directory-submissions-external-links.md:197,,,2
,verify_directory_fit_before_approval,,,indiehacker.tools,,unknown,unknown,missing_domain,needs_manual_review,https://www.indiehacker.tools/,indiehacker.tools,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 196:url; directory-submissions-external-links.md:198,,,2
,verify_directory_fit_before_approval,,,indiehustles.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.indiehustles.com/,indiehustles.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 198:url; directory-submissions-external-links.md:200,,,2
,verify_directory_fit_before_approval,,,iotwreport.com,,unknown,unknown,missing_domain,needs_manual_review,https://iotwreport.com/letitia-james-indicted-for-banking-fraud,iotwreport.com,repo-external-links.csv,repo-external-links.csv:row 199:url,,,1
,verify_directory_fit_before_approval,,,issuu.com,,unknown,unknown,missing_domain,needs_manual_review,https://issuu.com/,issuu.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 79:url; directory-submissions-external-links.md:81,,,2
,verify_directory_fit_before_approval,,,itsfilmedthere.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.itsfilmedthere.com/2019/01/whats-happening.html,itsfilmedthere.com,repo-external-links.csv,repo-external-links.csv:row 413:url,,,1
,verify_directory_fit_before_approval,,,jilliancyork.com,,unknown,unknown,missing_domain,needs_manual_review,https://jilliancyork.com/2010/02/20/on-memorability,jilliancyork.com,repo-external-links.csv,repo-external-links.csv:row 200:url,,,1
,verify_directory_fit_before_approval,,,jimdo.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.jimdo.com/,jimdo.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 199:url; directory-submissions-external-links.md:201,,,2
,verify_directory_fit_before_approval,,,joaniesimon.com,,unknown,unknown,missing_domain,needs_manual_review,https://joaniesimon.com/94f737822923f4567e1a7ce9681e5b9a-2,joaniesimon.com,repo-external-links.csv,repo-external-links.csv:row 202:url,,,1
,verify_directory_fit_before_approval,,,joaniesimon.com,,unknown,unknown,missing_domain,needs_manual_review,https://joaniesimon.com/grilled-lemon-garlic-potato-kabobs/grilled-potato-kabobs-with-lemon-and-garlic,joaniesimon.com,repo-external-links.csv,repo-external-links.csv:row 203:url,,,1
,verify_directory_fit_before_approval,,,jobs.hyperisland.com,,unknown,unknown,missing_domain,needs_manual_review,https://jobs.hyperisland.com/company/georgiana-al-usa,jobs.hyperisland.com,repo-external-links.csv,repo-external-links.csv:row 204:url,,,1
,verify_directory_fit_before_approval,,,jonnegroni.com,,unknown,unknown,missing_domain,needs_manual_review,https://jonnegroni.com/2017/11/20/cinemaholics-review-justice-league-punisher,jonnegroni.com,repo-external-links.csv,repo-external-links.csv:row 205:url,,,1
,verify_directory_fit_before_approval,,,justia.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.justia.com/,justia.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 200:url; directory-submissions-external-links.md:202,,,2
,verify_directory_fit_before_approval,,,justlanded.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.justlanded.com/,justlanded.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 201:url; directory-submissions-external-links.md:203,,,2
,verify_directory_fit_before_approval,,,kaggle.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.kaggle.com/,kaggle.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 202:url; directory-submissions-external-links.md:204,,,2
,verify_directory_fit_before_approval,,,kcn.ne.jp,,unknown,unknown,missing_domain,needs_manual_review,http://www.kcn.ne.jp/~gorosan/cgi-bin/diarypro/diary.cgi?mode=comment&no=97,kcn.ne.jp,repo-external-links.csv,repo-external-links.csv:row 18:url,,,1
,verify_directory_fit_before_approval,,,kt.rim.or.jp,,unknown,unknown,missing_domain,needs_manual_review,http://www.kt.rim.or.jp/~youie/cgi-bin/nanmeri/nanmeri.cgi?mode=comment&no=224,kt.rim.or.jp,repo-external-links.csv,repo-external-links.csv:row 19:url,,,1
,verify_directory_fit_before_approval,,,kt.rim.or.jp,,unknown,unknown,missing_domain,needs_manual_review,http://www.kt.rim.or.jp/~youie/cgi-bin/nanmeri/nanmeri.cgi?mode=comment&no=239,kt.rim.or.jp,repo-external-links.csv,repo-external-links.csv:row 20:url,,,1
,verify_directory_fit_before_approval,,,labsk.net,,unknown,unknown,missing_domain,needs_manual_review,https://labsk.net/index.php?action=profile%3Bu%3D50620,labsk.net,repo-external-links.csv,repo-external-links.csv:row 207:url,,,1
,verify_directory_fit_before_approval,,,land-book.com,,unknown,unknown,missing_domain,needs_manual_review,https://land-book.com/,land-book.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 80:url; directory-submissions-external-links.md:82,,,2
,verify_submit_form_before_approval,,,launchvault.com,,unknown,unknown,missing_domain,review_submit_url,https://launchvault.com/submit,launchvault.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 83:url; directory-submissions-external-links.md:85,,,2
,verify_directory_fit_before_approval,,,lawyers.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.lawyers.com/,lawyers.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 203:url; directory-submissions-external-links.md:205,,,2
,verify_directory_fit_before_approval,,,learnalanguage.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.learnalanguage.com/blog/italian-greetings-how-are-you-in-italian,learnalanguage.com,repo-external-links.csv,repo-external-links.csv:row 419:url,,,1
,verify_directory_fit_before_approval,,,lilistravelplans.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.lilistravelplans.com/best-time-to-visit-tanzania,lilistravelplans.com,repo-external-links.csv,repo-external-links.csv:row 421:url,,,1
,verify_directory_fit_before_approval,,,lilistravelplans.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.lilistravelplans.com/chemka-hot-springs-moshi-tanzania,lilistravelplans.com,repo-external-links.csv,repo-external-links.csv:row 422:url,,,1
,verify_directory_fit_before_approval,,,lilistravelplans.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.lilistravelplans.com/materuni-waterfall-moshi-tanzania,lilistravelplans.com,repo-external-links.csv,repo-external-links.csv:row 423:url,,,1
,verify_directory_fit_before_approval,,,livejournal.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.livejournal.com/,livejournal.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 204:url; directory-submissions-external-links.md:206,,,2
,verify_directory_fit_before_approval,,,llmrelevance.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.llmrelevance.com/,llmrelevance.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 205:url; directory-submissions-external-links.md:207,,,2
,verify_directory_fit_before_approval,,,locanto.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.locanto.com/,locanto.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 206:url; directory-submissions-external-links.md:208,,,2
reject_not_submit,verify_submit_form_before_approval,drafted from read-only evidence suggestion; confidence: high; HTTP 404 indicates the candidate URL is not a live submit endpoint; evidence: CAPTCHA signal found; URL path looks like a submission endpoint; HTTP 404,read_only_evidence,logicballs.com,,unknown,unknown,missing_domain,review_submit_url,https://logicballs.com/submit,logicballs.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 84:url; directory-submissions-external-links.md:86,,,2
,verify_directory_fit_before_approval,,,loveandmarriageblog.com,,unknown,unknown,missing_domain,needs_manual_review,https://loveandmarriageblog.com/beach-water-cocktail,loveandmarriageblog.com,repo-external-links.csv,repo-external-links.csv:row 213:url,,,1
,verify_directory_fit_before_approval,,,lovestrategies.com,,unknown,unknown,missing_domain,needs_manual_review,https://lovestrategies.com/are-you-a-walking-red-flag-7-habits-that-might-be-sabotaging-your-love-life,lovestrategies.com,repo-external-links.csv,repo-external-links.csv:row 214:url,,,1
,verify_directory_fit_before_approval,,,lovestrategies.com,,unknown,unknown,missing_domain,needs_manual_review,https://lovestrategies.com/types-of-guys-who-stay-single,lovestrategies.com,repo-external-links.csv,repo-external-links.csv:row 215:url,,,1
,verify_directory_fit_before_approval,,,madrimasd.org,,unknown,unknown,missing_domain,needs_manual_review,https://www.madrimasd.org/blogs/astrofisica/2022/05/20/134942,madrimasd.org,repo-external-links.csv,repo-external-links.csv:row 425:url,,,1
,verify_directory_fit_before_approval,,,madrimasd.org,,unknown,unknown,missing_domain,needs_manual_review,https://www.madrimasd.org/blogs/matematicas/2024/02/11/150483,madrimasd.org,repo-external-links.csv,repo-external-links.csv:row 426:url,,,1
,verify_directory_fit_before_approval,,,mae.gov.bi,,unknown,unknown,missing_domain,needs_manual_review,https://www.mae.gov.bi/en/an-audience-with-the-iom-head-of-the-mission-in-burundi,mae.gov.bi,repo-external-links.csv,repo-external-links.csv:row 427:url,,,1
,verify_directory_fit_before_approval,,,mae.gov.bi,,unknown,unknown,missing_domain,needs_manual_review,https://www.mae.gov.bi/en/vacancy-announcement,mae.gov.bi,repo-external-links.csv,repo-external-links.csv:row 428:url,,,1
reject_not_submit,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; HTTP 404 indicates the candidate URL is not a live submit endpoint; evidence: CAPTCHA signal found; Cloudflare/human verification signal found; 5 form(s), 5 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found; HTTP 404",read_only_evidence,majalahsains.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.majalahsains.com/careers/employer/lawrence,majalahsains.com,repo-external-links.csv,repo-external-links.csv:row 429:url,,,1
,verify_directory_fit_before_approval,,,make.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.make.com/en/partners,make.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 207:url; directory-submissions-external-links.md:209,,,2
,verify_directory_fit_before_approval,,,makerpad.co,,unknown,unknown,missing_domain,needs_manual_review,https://www.makerpad.co/,makerpad.co,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 208:url; directory-submissions-external-links.md:210,,,2
,verify_directory_fit_before_approval,,,makerthrive.com,,unknown,unknown,missing_domain,needs_manual_review,https://makerthrive.com/,makerthrive.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 85:url; directory-submissions-external-links.md:87,,,2
,verify_directory_fit_before_approval,,,makeupsavvy.co.uk,,unknown,unknown,missing_domain,needs_manual_review,https://www.makeupsavvy.co.uk/2019/12/best-budget-concealers-for-pale-skin-2019.html,makeupsavvy.co.uk,repo-external-links.csv,repo-external-links.csv:row 430:url,,,1
,verify_directory_fit_before_approval,,,mangoandsalt.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.mangoandsalt.com/2023/05/04/galgos-podencos-tout-savoir-adoption-levriers-despagne,mangoandsalt.com,repo-external-links.csv,repo-external-links.csv:row 431:url,,,1
,verify_directory_fit_before_approval,,,mangoandsalt.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.mangoandsalt.com/2024/07/11/collection-de-chaussures-barefoot-avis-conseils-2,mangoandsalt.com,repo-external-links.csv,repo-external-links.csv:row 432:url,,,1
,verify_directory_fit_before_approval,,,manilashopper.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.manilashopper.com/2014/11/the-stoneware-pottery-shop-in-cagayan.html,manilashopper.com,repo-external-links.csv,repo-external-links.csv:row 433:url,,,1
,verify_directory_fit_before_approval,,,manta.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.manta.com/,manta.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 209:url; directory-submissions-external-links.md:211,,,2
,verify_directory_fit_before_approval,,,massagetherapy.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.massagetherapy.com/,massagetherapy.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 210:url; directory-submissions-external-links.md:212,,,2
,verify_directory_fit_before_approval,,,mastodon.social,,unknown,unknown,missing_domain,needs_manual_review,https://mastodon.social/@rstevens/112532171747034727,mastodon.social,repo-external-links.csv,repo-external-links.csv:row 217:url,,,1
,verify_directory_fit_before_approval,,,merchantcircle.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.merchantcircle.com/,merchantcircle.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 211:url; directory-submissions-external-links.md:213,,,2
,verify_directory_fit_before_approval,,,metric-converter.net,,unknown,unknown,missing_domain,needs_manual_review,https://metric-converter.net/,metric-converter.net,repo-external-links.csv,repo-external-links.csv:row 219:url,,,1
,verify_directory_fit_before_approval,,,michaelgeist.ca,,unknown,unknown,missing_domain,needs_manual_review,https://www.michaelgeist.ca/2023/05/this-must-stop-government-and-liberal-party-go-all-in-on-speech-regulation-with-political-truth-oversight-bodies-mandated-press-source-tracing-and-disclosure-of-critics-communications,michaelgeist.ca,repo-external-links.csv,repo-external-links.csv:row 435:url,,,1
reject_not_submit,use_approved_domain_variant_only_if_this_is_a_distinct_valid_submit_url,drafted from read-only evidence suggestion; confidence: high; HTTP 404 indicates the candidate URL is not a live submit endpoint; evidence: CAPTCHA signal found; Cloudflare/human verification signal found; submit/add/list/publish button text signal found; URL path looks like a submission endpoint; directory/listing marketplace text signal found; HTTP 404; same-domain variant must not use generic approved,read_only_evidence,microlaunch.net,,unknown,unknown,domain_in_registry_only,review_submit_url,https://microlaunch.net/submit,microlaunch.net,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 86:url; directory-submissions-external-links.md:88,microlaunch,https://microlaunch.net/,2
,verify_directory_fit_before_approval,,,mixcloud.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.mixcloud.com/,mixcloud.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 212:url; directory-submissions-external-links.md:214,,,2
reject_not_submit,use_approved_domain_variant_only_if_this_is_a_distinct_valid_submit_url,"drafted from read-only evidence suggestion; confidence: high; same-domain candidate URL does not contain an explicit submission path; existing registry submit URL should remain canonical unless manual review finds a distinct submit endpoint at this exact URL; evidence: payment/pricing signal found; login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 1 form(s), 1 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found; same-domain variant must not use generic approved",read_only_evidence,mkdirs.com,,unknown,unknown,domain_in_registry_only,review_submit_url,https://mkdirs.com/,mkdirs.com,91wink-seo-resource-directory-domains.json; 91wink-seo-resource-directory.json,91wink-seo-resource-directory-domains.json:json:[55].domain; 91wink-seo-resource-directory.json:json:results[44].externalLinks[9].domain,mkdirs-com-showcase,https://mkdirs.com/showcase,2
,verify_directory_fit_before_approval,,,modelmayhem.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.modelmayhem.com/,modelmayhem.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 213:url; directory-submissions-external-links.md:215,,,2
,verify_directory_fit_before_approval,,,moonsoap.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.moonsoap.com/hpgen/HPB/entries/8.html,moonsoap.com,repo-external-links.csv,repo-external-links.csv:row 436:url,,,1
reject_not_submit,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; HTTP 404 indicates the candidate URL is not a live submit endpoint; evidence: login/register signal found; 1 form(s), 2 input/select/textarea fields; submit/add/list/publish button text signal found; HTTP 404",read_only_evidence,multichain.com,,unknown,unknown,missing_domain,needs_manual_review,https://multichain.com/qa/user/parrotcatsup3,multichain.com,repo-external-links.csv,repo-external-links.csv:row 221:url,,,1
,verify_directory_fit_before_approval,,,mummyfever.co.uk,,unknown,unknown,missing_domain,needs_manual_review,https://mummyfever.co.uk/family-skiing-in-bulgaria,mummyfever.co.uk,repo-external-links.csv,repo-external-links.csv:row 222:url,,,1
,verify_directory_fit_before_approval,,,mummyfever.co.uk,,unknown,unknown,missing_domain,needs_manual_review,https://mummyfever.co.uk/the-best-youtube-home-workouts,mummyfever.co.uk,repo-external-links.csv,repo-external-links.csv:row 223:url,,,1
,verify_directory_fit_before_approval,,,mumsnet.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.mumsnet.com/Talk,mumsnet.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 214:url; directory-submissions-external-links.md:216,,,2
,verify_directory_fit_before_approval,,,musthavemom.com,,unknown,unknown,missing_domain,needs_manual_review,https://musthavemom.com/how-to-get-a-designer-look-without-the-interior-decorator-price-tag,musthavemom.com,repo-external-links.csv,repo-external-links.csv:row 224:url,,,1
,verify_directory_fit_before_approval,,,my.g2.com,,unknown,unknown,missing_domain,needs_manual_review,https://my.g2.com/sellers/welcome,my.g2.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 87:url; directory-submissions-external-links.md:89,,,2
,verify_directory_fit_before_approval,,,myanimelist.net,,unknown,unknown,missing_domain,needs_manual_review,https://myanimelist.net/profile/Akizuki_Airi,myanimelist.net,repo-external-links.csv,repo-external-links.csv:row 225:url,,,1
,verify_directory_fit_before_approval,,,mycomics.de,,unknown,unknown,missing_domain,needs_manual_review,https://www.mycomics.de/profil/tedcrane.html,mycomics.de,repo-external-links.csv,repo-external-links.csv:row 437:url,,,1
,verify_directory_fit_before_approval,,,mycoolapp.com,,unknown,unknown,missing_domain,needs_manual_review,https://mycoolapp.com/,mycoolapp.com,repo-external-links.csv,repo-external-links.csv:row 226:url,,,1
,verify_directory_fit_before_approval,,,myfolio.com,,unknown,unknown,missing_domain,needs_manual_review,https://myfolio.com/,myfolio.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 88:url; directory-submissions-external-links.md:90,,,2
,verify_directory_fit_before_approval,,,mysite.com,,unknown,unknown,missing_domain,needs_manual_review,https://mysite.com/,mysite.com,repo-external-links.csv,repo-external-links.csv:row 227:url,,,1
,verify_directory_fit_before_approval,,,nasze-lasie-pl.sugester.pl,,unknown,unknown,missing_domain,needs_manual_review,https://nasze-lasie-pl.sugester.pl/167783170-ChatGPT-in-Spain-Revolutionizing-Communication-and-AI-Interaction?order=popular&page=2,nasze-lasie-pl.sugester.pl,repo-external-links.csv,repo-external-links.csv:row 229:url,,,1
,verify_directory_fit_before_approval,,,nasze-lasie-pl.sugester.pl,,unknown,unknown,missing_domain,needs_manual_review,https://nasze-lasie-pl.sugester.pl/18132-o-stronie-wiadomosci-na-glownej-itp?order=popular,nasze-lasie-pl.sugester.pl,repo-external-links.csv,repo-external-links.csv:row 230:url,,,1
,verify_directory_fit_before_approval,,,negociosyemprendimiento.org,,unknown,unknown,missing_domain,needs_manual_review,https://www.negociosyemprendimiento.org/2024/12/historia-temu.html?m=0,negociosyemprendimiento.org,repo-external-links.csv,repo-external-links.csv:row 438:url,,,1
reject_not_submit,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; HTTP 404 indicates the candidate URL is not a live submit endpoint; evidence: payment/pricing signal found; login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 2 form(s), 70 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found; HTTP 404",read_only_evidence,neilpatel.com,,unknown,unknown,missing_domain,needs_manual_review,https://neilpatel.com/ai-tools,neilpatel.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 89:url; directory-submissions-external-links.md:91,,,2
,verify_directory_fit_before_approval,,,netboard.hu,,unknown,unknown,missing_domain,needs_manual_review,https://www.netboard.hu/searchuser_full.php?id=139760,netboard.hu,repo-external-links.csv,repo-external-links.csv:row 439:url,,,1
reject_not_submit,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; no submit path, submit button, or form signal found",read_only_evidence,new-site.com,,unknown,unknown,missing_domain,needs_manual_review,https://new-site.com/,new-site.com,repo-external-links.csv,repo-external-links.csv:row 232:url,,,1
,verify_submit_form_before_approval,,,new-site.com,,unknown,unknown,missing_domain,review_submit_url,https://new-site.com/submit,new-site.com,repo-external-links.csv,repo-external-links.csv:row 233:url,,,1
,verify_directory_fit_before_approval,,,newsaasly.com,,unknown,unknown,missing_domain,needs_manual_review,https://newsaasly.com/,newsaasly.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 91:url; directory-submissions-external-links.md:93,,,2
,verify_directory_fit_before_approval,,,newswiretoday.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.newswiretoday.com/,newswiretoday.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 215:url; directory-submissions-external-links.md:217,,,2
reject_paid,verify_submit_form_before_approval,"drafted from read-only evidence suggestion; confidence: high; payment/pricing signal appears on a submit/listing surface; evidence: payment/pricing signal found; login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 1 form(s), 6 input/select/textarea fields; submit/add/list/publish button text signal found; URL path looks like a submission endpoint; directory/listing marketplace text signal found",read_only_evidence,newtools.site,,paid,unknown,missing_domain,review_submit_url,https://newtools.site/submit,newtools.site,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 92:url; directory-submissions-external-links.md:94,,,2
,verify_directory_fit_before_approval,,,nintendoworldreport.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.nintendoworldreport.com/forums/index.php?action=profile%3Bu%3D56540,nintendoworldreport.com,repo-external-links.csv,repo-external-links.csv:row 441:url,,,1
reject_not_submit,verify_submit_form_before_approval,drafted from read-only evidence suggestion; confidence: high; HTTP 404 indicates the candidate URL is not a live submit endpoint; evidence: URL path looks like a submission endpoint; directory/listing marketplace text signal found; HTTP 404,read_only_evidence,nocode.mba,,unknown,unknown,missing_domain,review_submit_url,https://www.nocode.mba/tools/submit,nocode.mba,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 216:url; directory-submissions-external-links.md:218,,,2
reject_not_submit,verify_submit_form_before_approval,"drafted from read-only evidence suggestion; confidence: high; HTTP 404 indicates the candidate URL is not a live submit endpoint; evidence: CAPTCHA signal found; 3 form(s), 6 input/select/textarea fields; submit/add/list/publish button text signal found; URL path looks like a submission endpoint; directory/listing marketplace text signal found; HTTP 404",read_only_evidence,nocode.tech,,unknown,unknown,missing_domain,review_submit_url,https://www.nocode.tech/submit,nocode.tech,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 217:url; directory-submissions-external-links.md:219,,,2
,verify_submit_form_before_approval,,,nocodedevs.com,,unknown,unknown,missing_domain,review_submit_url,https://www.nocodedevs.com/submit,nocodedevs.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 218:url; directory-submissions-external-links.md:220,,,2
reject_not_submit,verify_submit_form_before_approval,drafted from read-only evidence suggestion; confidence: high; HTTP 404 indicates the candidate URL is not a live submit endpoint; evidence: URL path looks like a submission endpoint; HTTP 404,read_only_evidence,nocodefinder.com,,unknown,unknown,missing_domain,review_submit_url,https://www.nocodefinder.com/submit,nocodefinder.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 219:url; directory-submissions-external-links.md:221,,,2
,verify_directory_fit_before_approval,,,nocodefounders.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.nocodefounders.com/,nocodefounders.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 220:url; directory-submissions-external-links.md:222,,,2
,verify_submit_form_before_approval,,,nocodelist.co,,unknown,unknown,missing_domain,review_submit_url,https://nocodelist.co/submit,nocodelist.co,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 93:url; directory-submissions-external-links.md:95,,,2
,verify_directory_fit_before_approval,,,nodejs.org,,unknown,unknown,missing_domain,needs_manual_review,https://nodejs.org/,nodejs.org,repo-external-links.csv,repo-external-links.csv:row 237:url,,,1
,verify_directory_fit_before_approval,,,notion.so,,unknown,unknown,missing_domain,needs_manual_review,https://www.notion.so/integrations,notion.so,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 221:url; directory-submissions-external-links.md:223,,,2
