batch_id,batch_order,priority,priority_score,review_row,review_decision,review_decision_options,review_action,review_instruction,review_notes,reviewed_by,submission_url_override,canonical_name,pricing,lang,classification,candidate_import_recommendation,url,domain,occurrence_count,source_files,source_locations,registry_target_ids,registry_submit_urls
p2-recheck-003,141,P2,26,233,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,everythingetsy.com,unknown,unknown,missing_domain,needs_manual_review,https://www.everythingetsy.com/2013/02/10-social-media-tips-to-make-you-a-rock-star,everythingetsy.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1863,,
p2-recheck-003,142,P2,26,237,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,exsloth.com,unknown,unknown,missing_domain,needs_manual_review,https://exsloth.com/vegan-breakfast-cookies,exsloth.com,1,resources/backlink-resources.json,resources/backlink-resources.json:2193,,
p2-recheck-003,143,P2,26,241,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,fallfordiy.com,unknown,unknown,missing_domain,needs_manual_review,https://fallfordiy.com/blog/2015/11/18/diy-paint-dipped-advent-calendar-bottles,fallfordiy.com,1,resources/backlink-resources.json,resources/backlink-resources.json:488,,
p2-recheck-003,144,P2,26,242,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,fashionablefoods.com,unknown,unknown,missing_domain,needs_manual_review,https://fashionablefoods.com/2014/10/20/roasted-butternut-squash-and-apple-soup,fashionablefoods.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1852,,
p2-recheck-003,145,P2,26,243,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,fashionablefoods.com,unknown,unknown,missing_domain,needs_manual_review,https://fashionablefoods.com/2014/11/10/2014119turkey-roulade,fashionablefoods.com,1,resources/backlink-resources.json,resources/backlink-resources.json:2380,,
p2-recheck-003,146,P2,26,244,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,fashionablefoods.com,unknown,unknown,missing_domain,needs_manual_review,https://fashionablefoods.com/2014/12/01/2014121make-ahead-monday-shepherds-pie,fashionablefoods.com,1,resources/backlink-resources.json,resources/backlink-resources.json:2105,,
p2-recheck-003,147,P2,26,245,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,fashionablefoods.com,unknown,unknown,missing_domain,needs_manual_review,https://fashionablefoods.com/2014/12/28/creamy-ham-and-pea-pasta,fashionablefoods.com,1,resources/backlink-resources.json,resources/backlink-resources.json:2204,,
p2-recheck-003,148,P2,26,249,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,feettothefire.blogs.wesleyan.edu,unknown,unknown,missing_domain,needs_manual_review,https://feettothefire.blogs.wesleyan.edu/2009/02/26/main-street-marketplace/comment-page-2,feettothefire.blogs.wesleyan.edu,1,resources/backlink-resources.json,resources/backlink-resources.json:466,,
p2-recheck-003,149,P2,26,253,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,fitlivingeats.com,unknown,unknown,missing_domain,needs_manual_review,https://www.fitlivingeats.com/7-easy-everyday-gluten-free-swaps,fitlivingeats.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1214,,
p2-recheck-003,150,P2,26,254,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,fitlivingeats.com,unknown,unknown,missing_domain,needs_manual_review,https://www.fitlivingeats.com/a-festive-holiday-sangria-recipe-tips-for-a-healthier-cocktail,fitlivingeats.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1181,,
p2-recheck-003,151,P2,26,255,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,fitlivingeats.com,unknown,unknown,missing_domain,needs_manual_review,https://www.fitlivingeats.com/how-to-make-homemade-oat-milk,fitlivingeats.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1379,,
p2-recheck-003,152,P2,26,256,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,fitlivingeats.com,unknown,unknown,missing_domain,needs_manual_review,https://www.fitlivingeats.com/how-to-make-juice-without-a-juicer-3-green-juice-recipes,fitlivingeats.com,1,resources/backlink-resources.json,resources/backlink-resources.json:2061,,
