batch_id,batch_order,review_row,review_action,url,domain,http_status,fetch_ok,final_url,final_domain,domain_changed,content_type,title,form_count,input_count,submit_button_signal,submit_path_signal,directory_signal,auth_signal,oauth_signal,captcha_signal,cloudflare_signal,payment_signal,duplicate_registry_url,suggested_decision,evidence_notes,fetch_error,checked_at
p2-recheck-003,122,186,verify_directory_fit_before_any_approval,https://chhs.news.niu.edu/2025/01/15/niu-school-of-nursing-adds-hispanic-student-nurses-alianza-hsna-to-support-students,chhs.news.niu.edu,200,yes,https://chhs.news.niu.edu/2025/01/15/niu-school-of-nursing-adds-hispanic-student-nurses-alianza-hsna-to-support-students/,chhs.news.niu.edu,no,text/html; charset=UTF-8,Building community - College of Health and Human Sciences,3,21,yes,no,yes,yes,no,yes,no,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; 3 form(s), 21 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T11:02:13.748Z
p2-recheck-003,123,187,verify_directory_fit_before_any_approval,https://cinescopia.com/las-10-mejores-peliculas-de-casey-affleck/2024/08,cinescopia.com,200,yes,https://cinescopia.com/las-10-mejores-peliculas-de-casey-affleck/2024/08/,cinescopia.com,no,text/html; charset=UTF-8,Las 10 Mejores Películas de Casey Affleck : Cinescopia,2,11,yes,no,yes,no,no,yes,no,no,no,reject_auth_required,"CAPTCHA signal found; 2 form(s), 11 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T11:02:18.539Z
p2-recheck-001,38,188,verify_directory_fit_before_any_approval,https://citysquares.com/,citysquares.com,200,yes,https://citysquares.com/,citysquares.com,no,text/html; charset=utf-8,Local City Guide | CitySquares,1,3,yes,no,yes,yes,no,no,no,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; 1 form(s), 3 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T10:07:35.038Z
p2-recheck-003,124,189,verify_directory_fit_before_any_approval,https://claude.ai/code,claude.ai,200,yes,https://claude.com/app-unavailable-in-region,claude.com,yes,text/html; charset=utf-8,App unavailable in region | Claude,2,4,no,no,yes,yes,no,yes,yes,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 2 form(s), 4 input/select/textarea fields; directory/listing marketplace text signal found; final domain changed to claude.com",,2026-05-22T11:02:26.646Z
p2-recheck-003,125,190,verify_directory_fit_before_any_approval,https://claude.ai/code)%EF%BC%8C%E4%BD%A0%E4%B8%8D%E9%9C%80%E8%A6%81%E7%9C%8B%E4%BB%BB%E4%BD%95%E5%85%B6%E4%BB%96%E6%96%87%E6%A1%A3%E3%80%82Clone,claude.ai,200,yes,https://claude.com/app-unavailable-in-region,claude.com,yes,text/html; charset=utf-8,App unavailable in region | Claude,2,4,no,no,yes,yes,no,yes,yes,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 2 form(s), 4 input/select/textarea fields; directory/listing marketplace text signal found; final domain changed to claude.com",,2026-05-22T11:02:31.022Z
p2-recheck-001,39,191,verify_directory_fit_before_any_approval,https://codepen.io/,codepen.io,403,no,https://codepen.io/,codepen.io,no,text/html; charset=UTF-8,Just a moment...,0,0,no,no,no,no,no,yes,yes,no,no,review_fetch_failed,CAPTCHA signal found; Cloudflare/human verification signal found; HTTP 403,HTTP 403,2026-05-22T10:07:36.368Z
p2-recheck-001,40,193,verify_directory_fit_before_any_approval,https://coldemailkit.com/,coldemailkit.com,200,yes,https://coldemailkit.com/,coldemailkit.com,no,text/html; charset=utf-8,Best Cold Email Tools &amp; Software Database (2026) | ColdEmailKit,2,7,yes,no,yes,yes,no,yes,yes,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 2 form(s), 7 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T10:07:37.123Z
p2-recheck-003,126,194,verify_directory_fit_before_any_approval,https://community.ops.io/albacube_d9724d5112893f8a,community.ops.io,200,yes,https://community.ops.io/albacube_d9724d5112893f8a,community.ops.io,no,text/html; charset=utf-8,Albacube - The Ops Community ⚙️,1,1,yes,no,yes,yes,no,no,no,no,no,reject_auth_required,"login/register signal found; 1 form(s), 1 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T11:02:32.157Z
p2-recheck-003,127,195,verify_directory_fit_before_any_approval,https://www.completelydelicious.com/tips/make-brownies-shiny-crackly-crust,completelydelicious.com,403,no,https://www.completelydelicious.com/tips/make-brownies-shiny-crackly-crust,completelydelicious.com,no,text/html; charset=UTF-8,Just a moment...,0,0,no,no,no,no,no,yes,yes,no,no,review_fetch_failed,CAPTCHA signal found; Cloudflare/human verification signal found; HTTP 403,HTTP 403,2026-05-22T11:02:35.486Z
p2-recheck-003,128,196,verify_directory_fit_before_any_approval,https://www.cornbeanspigskids.com/2024/08/back-to-school-my-kids-favorite.html,cornbeanspigskids.com,200,yes,https://www.cornbeanspigskids.com/2024/08/back-to-school-my-kids-favorite.html,cornbeanspigskids.com,no,text/html; charset=UTF-8,"Corn, Beans, Pigs and Kids: Back to School: My Kids' Favorite Homemade Stuffed Crust Pizza",2,5,yes,no,yes,yes,no,yes,yes,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 2 form(s), 5 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T11:02:38.394Z
p2-recheck-003,129,197,verify_directory_fit_before_any_approval,https://www.craftberrybush.com/2017/08/watercolor-lessons-and-free-printable.html,craftberrybush.com,200,yes,https://www.craftberrybush.com/2017/08/watercolor-lessons-and-free-printable.html,craftberrybush.com,no,text/html; charset=UTF-8,Watercolor Lessons and Free Printable,6,23,yes,no,yes,yes,no,yes,no,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; 6 form(s), 23 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T11:02:41.517Z
p2-recheck-003,130,198,verify_directory_fit_before_any_approval,https://www.craftberrybush.com/2025/01/heart-shaped-flower-arrangement-for-valentines-day.html,craftberrybush.com,200,yes,https://www.craftberrybush.com/2025/01/heart-shaped-flower-arrangement-for-valentines-day.html,craftberrybush.com,no,text/html; charset=UTF-8,Heart Shaped Flower Arrangement for Valentine&#8217;s Day,6,23,yes,no,yes,yes,no,yes,no,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; 6 form(s), 23 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T11:02:44.771Z
p2-recheck-001,41,199,verify_directory_fit_before_any_approval,https://crevado.com/,crevado.com,200,yes,https://crevado.com/,crevado.com,no,text/html; charset=utf-8,Crevado | Create a Free Online Portfolio Website,0,0,no,no,yes,yes,no,no,no,no,no,reject_auth_required,login/register signal found; directory/listing marketplace text signal found,,2026-05-22T10:07:38.549Z
p2-recheck-001,42,201,verify_directory_fit_before_any_approval,https://www.curated.design/,curated.design,200,yes,https://craftwork.design/curated/websites/,craftwork.design,yes,text/html; charset=utf-8,Curated Inspiration,0,0,yes,no,yes,yes,no,no,no,yes,no,reject_paid,payment/pricing signal found; login/register signal found; submit/add/list/publish button text signal found; directory/listing marketplace text signal found; final domain changed to craftwork.design,,2026-05-22T10:07:39.842Z
p2-recheck-001,43,202,verify_directory_fit_before_any_approval,https://www.cuspera.com/,cuspera.com,200,yes,https://www.cuspera.com/,cuspera.com,no,text/html;charset=UTF-8,Cuspera : Right Software solutions for your Business Needs,0,2,yes,no,yes,no,no,yes,yes,no,no,reject_auth_required,CAPTCHA signal found; Cloudflare/human verification signal found; submit/add/list/publish button text signal found; directory/listing marketplace text signal found,,2026-05-22T10:07:43.468Z
p2-recheck-001,44,205,verify_directory_fit_before_any_approval,https://www.cylex.us.com/,cylex.us.com,403,no,https://www.cylex.us.com/,cylex.us.com,no,text/html; charset=UTF-8,Attention Required! | Cloudflare,0,0,no,no,no,no,no,yes,yes,no,no,review_fetch_failed,CAPTCHA signal found; Cloudflare/human verification signal found; HTTP 403,HTTP 403,2026-05-22T10:07:44.806Z
p2-recheck-003,131,207,verify_directory_fit_before_any_approval,https://www.demilked.com/just-a-girl,demilked.com,403,no,https://www.demilked.com/just-a-girl,demilked.com,no,text/html,ERROR: The request could not be satisfied,0,0,no,no,no,no,no,no,no,no,no,review_fetch_failed,HTTP 403,HTTP 403,2026-05-22T11:02:45.979Z
p2-recheck-003,132,209,verify_directory_fit_before_any_approval,https://digitalwellbeing.org/five-reasons-why-chatgpt-is-the-future-of-digital-mental-health-support,digitalwellbeing.org,200,yes,https://digitalwellbeing.org/five-reasons-why-chatgpt-is-the-future-of-digital-mental-health-support/,digitalwellbeing.org,no,text/html; charset=UTF-8,Five reasons why ChatGPT is the future of digital mental health support &#8211; digitalwellbeing.org,3,12,yes,no,yes,yes,no,yes,no,no,no,reject_auth_required,"login/register signal found; CAPTCHA signal found; 3 form(s), 12 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T11:02:46.660Z
p2-recheck-001,45,210,verify_directory_fit_before_any_approval,https://www.diigo.com/,diigo.com,200,yes,https://www.diigo.com/,diigo.com,no,text/html; charset=UTF-8,"Diigo - Better reading and research with annotation, highlighter, sticky notes, archiving, bookmarking & more.",0,0,no,no,no,yes,no,no,no,yes,no,reject_paid,payment/pricing signal found; login/register signal found,,2026-05-22T10:07:46.100Z
p2-recheck-003,133,211,verify_directory_fit_before_any_approval,https://www.dinnerwithjulie.com/2017/12/05/nigels-fruitcake,dinnerwithjulie.com,200,yes,https://www.dinnerwithjulie.com/2017/12/05/nigels-fruitcake/,dinnerwithjulie.com,no,text/html; charset=UTF-8,Nigel&#039;s Fruitcake - Dinner With Julie,3,19,yes,no,yes,yes,no,yes,no,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; 3 form(s), 19 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T11:02:55.064Z
p2-recheck-003,134,212,verify_directory_fit_before_any_approval,https://www.dinnerwithjulie.com/2019/12/23/kaiserschmarrn-torn-shredded-pancake,dinnerwithjulie.com,200,yes,https://www.dinnerwithjulie.com/2019/12/23/kaiserschmarrn-torn-shredded-pancake/,dinnerwithjulie.com,no,text/html; charset=UTF-8,Kaiserschmarrn (Torn/Shredded Pancake) - Dinner With Julie,3,19,yes,no,yes,yes,no,yes,no,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; 3 form(s), 19 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T11:02:59.638Z
p2-recheck-003,135,213,verify_directory_fit_before_any_approval,https://www.dinnerwithjulie.com/2021/11/03/plant-based-deep-n-delicious-chocolate-cake,dinnerwithjulie.com,200,yes,https://www.dinnerwithjulie.com/2021/11/03/plant-based-deep-n-delicious-chocolate-cake/,dinnerwithjulie.com,no,text/html; charset=UTF-8,Plant-based Deep n&#039; Delicious Chocolate Cake - Dinner With Julie,3,19,yes,no,yes,yes,no,yes,no,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; 3 form(s), 19 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T11:03:00.799Z
p2-recheck-003,136,214,verify_directory_fit_before_any_approval,https://www.dinnerwithjulie.com/recipes/butterscotch-pecan-mmmuffins,dinnerwithjulie.com,200,yes,https://www.dinnerwithjulie.com/recipes/butterscotch-pecan-mmmuffins/,dinnerwithjulie.com,no,text/html; charset=UTF-8,Butterscotch-Pecan Mmmuffins - Dinner With Julie,3,17,yes,no,yes,yes,no,yes,no,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; 3 form(s), 17 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T11:03:02.164Z
p2-recheck-001,46,216,verify_directory_fit_before_any_approval,https://www.directory.ldmstudio.com/,directory.ldmstudio.com,200,yes,https://www.directory.ldmstudio.com/,directory.ldmstudio.com,no,text/html,Web Directory - Ldmstudio,1,2,yes,no,yes,no,no,no,no,no,no,review_possible_submit_form,"1 form(s), 2 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T10:07:47.553Z
p2-recheck-001,47,217,verify_directory_fit_before_any_approval,https://disqus.com/,disqus.com,,no,,,unknown,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,fetch failed,fetch failed,2026-05-22T10:07:48.925Z
p2-recheck-003,137,218,verify_directory_fit_before_any_approval,https://diythrill.com/2018/09/23/orange-citrus-poo-pourri-recipe,diythrill.com,200,yes,https://diythrill.com/2018/09/23/orange-citrus-poo-pourri-recipe/,diythrill.com,no,text/html; charset=UTF-8,Orange Citrus Poo Pourri Recipe! (DIY Copycat) - DIY Thrill,3,13,yes,no,yes,yes,no,yes,yes,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 3 form(s), 13 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T11:03:03.374Z
p2-recheck-003,138,222,verify_directory_fit_before_any_approval,https://earthpeopletechnology.com/forums/profile/contractwarn,earthpeopletechnology.com,200,yes,https://earthpeopletechnology.com/forums/profile/contractwarn,earthpeopletechnology.com,no,text/html; charset=UTF-8,contractwarn &#8211; Profile &#8211; Earth People Technology Forum &raquo; Earth People Technology,2,3,yes,no,yes,yes,no,yes,no,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; 2 form(s), 3 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T11:03:07.186Z
p2-recheck-001,48,223,verify_directory_fit_before_any_approval,https://www.ebay.com/,ebay.com,200,yes,https://www.ebay.com/,ebay.com,no,text/html; charset=utf-8,电子产品、汽车、时尚、收藏品、优惠券及更多 | eBay,1,7,yes,no,no,yes,no,yes,no,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; 1 form(s), 7 input/select/textarea fields; submit/add/list/publish button text signal found",,2026-05-22T10:07:59.077Z
p2-recheck-001,49,224,verify_directory_fit_before_any_approval,https://ecosystem.hubspot.com/marketplace,ecosystem.hubspot.com,200,yes,https://ecosystem.hubspot.com/marketplace,ecosystem.hubspot.com,no,text/html; charset=utf-8,HubSpot Marketplace,0,0,no,no,yes,no,no,no,yes,no,no,reject_auth_required,Cloudflare/human verification signal found; directory/listing marketplace text signal found,,2026-05-22T10:08:00.647Z
p2-recheck-003,139,225,verify_directory_fit_before_any_approval,http://www.eilentein.com/2019/02/ryijy-ja-kuinka-sen-tein.html,eilentein.com,200,yes,http://www.eilentein.com/2019/02/ryijy-ja-kuinka-sen-tein.html,eilentein.com,no,text/html; charset=UTF-8,eilen tein: RYIJY JA KUINKA SEN TEIN,1,2,yes,no,yes,yes,no,no,no,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; 1 form(s), 2 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T11:03:09.185Z
p2-recheck-001,50,226,verify_directory_fit_before_any_approval,https://elocal.com/,elocal.com,200,yes,https://elocal.com/,elocal.com,no,text/html; charset=utf-8,eLocal | Leaders in Pay-Per-Call,1,3,yes,no,yes,yes,no,no,no,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; 1 form(s), 3 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T10:08:02.031Z
p2-recheck-001,51,227,verify_directory_fit_before_any_approval,https://www.etsy.com/,etsy.com,,no,,,unknown,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,fetch failed,fetch failed,2026-05-22T10:08:03.243Z
p2-recheck-001,52,228,verify_directory_fit_before_any_approval,https://www.eu-business.com/,eu-business.com,,no,,,unknown,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,fetch failed,fetch failed,2026-05-22T10:08:13.755Z
p2-recheck-001,53,229,verify_directory_fit_before_any_approval,https://evensi.com/,evensi.com,200,yes,https://discover.events.com/,discover.events.com,yes,text/html; charset=UTF-8,Events.com - Events near me,0,0,no,no,no,yes,no,no,no,no,no,reject_auth_required,login/register signal found; final domain changed to discover.events.com,,2026-05-22T10:08:14.974Z
p2-recheck-001,54,230,verify_directory_fit_before_any_approval,https://evernote.com/,evernote.com,,no,,,unknown,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,fetch failed,fetch failed,2026-05-22T10:08:17.900Z
p2-recheck-003,140,232,verify_directory_fit_before_any_approval,https://everythingboardgames.com/2024/11/exploring-the-world-of-online-board-games.html,everythingboardgames.com,200,yes,https://everythingboardgames.com/2024/11/exploring-the-world-of-online-board-games.html,everythingboardgames.com,no,text/html; charset=UTF-8,Exploring the World of Online Board Games - EverythingBoardGames.com,3,9,yes,no,no,no,no,yes,yes,no,no,reject_auth_required,"CAPTCHA signal found; Cloudflare/human verification signal found; 3 form(s), 9 input/select/textarea fields; submit/add/list/publish button text signal found",,2026-05-22T11:03:13.133Z
p2-recheck-003,141,233,verify_directory_fit_before_any_approval,https://www.everythingetsy.com/2013/02/10-social-media-tips-to-make-you-a-rock-star,everythingetsy.com,200,yes,https://www.everythingetsy.com/2013/02/10-social-media-tips-to-make-you-a-rock-star/,everythingetsy.com,no,text/html; charset=UTF-8,10 Social Media Tips to Make You a Rock Star - EverythingEtsy.com,4,22,yes,no,yes,yes,no,yes,no,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; 4 form(s), 22 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T11:03:15.017Z
p2-recheck-003,142,237,verify_directory_fit_before_any_approval,https://exsloth.com/vegan-breakfast-cookies,exsloth.com,200,yes,https://exsloth.com/vegan-breakfast-cookies/,exsloth.com,no,text/html; charset=UTF-8,Everything vegan breakfast cookies - Diary of an ExSloth,4,22,yes,no,yes,yes,no,yes,no,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; 4 form(s), 22 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T11:03:18.100Z
p2-recheck-001,55,238,verify_directory_fit_before_any_approval,https://ezinearticles.com/,ezinearticles.com,,no,,,unknown,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,fetch failed,fetch failed,2026-05-22T10:08:28.431Z
p2-recheck-001,56,239,verify_directory_fit_before_any_approval,https://www.ezlocal.com/,ezlocal.com,403,no,https://www.ezlocal.com/,ezlocal.com,no,text/html; charset=UTF-8,Just a moment...,0,0,no,no,no,no,no,yes,yes,no,no,review_fetch_failed,CAPTCHA signal found; Cloudflare/human verification signal found; HTTP 403,HTTP 403,2026-05-22T10:08:31.297Z
p2-recheck-003,143,241,verify_directory_fit_before_any_approval,https://fallfordiy.com/blog/2015/11/18/diy-paint-dipped-advent-calendar-bottles,fallfordiy.com,200,yes,https://fallfordiy.com/blog/2015/11/18/diy-paint-dipped-advent-calendar-bottles/,fallfordiy.com,no,text/html; charset=UTF-8,DIY Paint Dipped Advent Calendar Bottles | Fall For DIY,3,8,yes,no,no,yes,no,yes,no,no,no,reject_auth_required,"login/register signal found; CAPTCHA signal found; 3 form(s), 8 input/select/textarea fields; submit/add/list/publish button text signal found",,2026-05-22T11:03:26.409Z
p2-recheck-003,144,242,verify_directory_fit_before_any_approval,https://fashionablefoods.com/2014/10/20/roasted-butternut-squash-and-apple-soup,fashionablefoods.com,200,yes,https://fashionablefoods.com/2014/10/20/roasted-butternut-squash-and-apple-soup/,fashionablefoods.com,no,text/html; charset=UTF-8,Make Ahead Monday: Roasted Butternut Squash and Apple Soup - Fashionable Foods,3,20,yes,no,yes,yes,no,yes,yes,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 3 form(s), 20 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T11:03:31.802Z
p2-recheck-003,145,243,verify_directory_fit_before_any_approval,https://fashionablefoods.com/2014/11/10/2014119turkey-roulade,fashionablefoods.com,200,yes,https://fashionablefoods.com/2014/11/10/2014119turkey-roulade/,fashionablefoods.com,no,text/html; charset=UTF-8,Turkey Roulade - Fashionable Foods,3,20,yes,no,yes,yes,no,yes,yes,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 3 form(s), 20 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T11:03:41.770Z
p2-recheck-003,146,244,verify_directory_fit_before_any_approval,https://fashionablefoods.com/2014/12/01/2014121make-ahead-monday-shepherds-pie,fashionablefoods.com,200,yes,https://fashionablefoods.com/2014/12/01/2014121make-ahead-monday-shepherds-pie/,fashionablefoods.com,no,text/html; charset=UTF-8,Make Ahead Monday: Shepherd&#039;s Pie - Fashionable Foods,3,20,yes,no,yes,yes,no,yes,yes,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 3 form(s), 20 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T11:03:49.022Z
p2-recheck-003,147,245,verify_directory_fit_before_any_approval,https://fashionablefoods.com/2014/12/28/creamy-ham-and-pea-pasta,fashionablefoods.com,200,yes,https://fashionablefoods.com/2014/12/28/creamy-ham-and-pea-pasta/,fashionablefoods.com,no,text/html; charset=UTF-8,Creamy Ham and Pea Pasta - Fashionable Foods,3,20,yes,no,yes,yes,no,yes,yes,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 3 form(s), 20 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T11:03:50.508Z
p2-recheck-001,57,247,verify_directory_fit_before_any_approval,https://www.feedough.com/,feedough.com,200,yes,https://www.feedough.com/,feedough.com,no,text/html; charset=UTF-8,Feedough - Free AI Tools &amp; AI Guide,4,11,yes,no,yes,yes,no,yes,yes,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 4 form(s), 11 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T10:08:32.562Z
p2-recheck-001,58,248,verify_directory_fit_before_any_approval,https://www.feedspot.com/,feedspot.com,403,no,https://www.feedspot.com/,feedspot.com,no,text/html; charset=UTF-8,Just a moment...,0,0,no,no,no,no,no,yes,yes,no,no,review_fetch_failed,CAPTCHA signal found; Cloudflare/human verification signal found; HTTP 403,HTTP 403,2026-05-22T10:08:34.575Z
p2-recheck-003,148,249,verify_directory_fit_before_any_approval,https://feettothefire.blogs.wesleyan.edu/2009/02/26/main-street-marketplace/comment-page-2,feettothefire.blogs.wesleyan.edu,200,yes,https://feettothefire.blogs.wesleyan.edu/2009/02/26/main-street-marketplace/comment-page-2/,feettothefire.blogs.wesleyan.edu,no,text/html; charset=UTF-8,Main Street Marketplace &#8211; Feet to the Fire Blog,3,16,yes,no,yes,no,no,yes,yes,no,no,reject_auth_required,"CAPTCHA signal found; Cloudflare/human verification signal found; 3 form(s), 16 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T11:03:51.779Z
p2-recheck-001,59,251,verify_directory_fit_before_any_approval,https://www.finduslocal.com/,finduslocal.com,,no,,,unknown,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,fetch failed,fetch failed,2026-05-22T10:08:37.118Z
p2-recheck-003,149,253,verify_directory_fit_before_any_approval,https://www.fitlivingeats.com/7-easy-everyday-gluten-free-swaps,fitlivingeats.com,,no,,,unknown,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,This operation was aborted,This operation was aborted,2026-05-22T11:03:55.214Z
p2-recheck-003,150,254,verify_directory_fit_before_any_approval,https://www.fitlivingeats.com/a-festive-holiday-sangria-recipe-tips-for-a-healthier-cocktail,fitlivingeats.com,200,yes,https://www.fitlivingeats.com/a-festive-holiday-sangria-recipe-tips-for-a-healthier-cocktail/,fitlivingeats.com,no,text/html; charset=UTF-8,A Festive Holiday Sangria Recipe + Tips for a Healthier Cocktail - FitLiving Eats by Carly Paige,8,47,yes,no,yes,yes,no,yes,no,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; 8 form(s), 47 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T11:04:25.233Z
p2-recheck-003,151,255,verify_directory_fit_before_any_approval,https://www.fitlivingeats.com/how-to-make-homemade-oat-milk,fitlivingeats.com,200,yes,https://www.fitlivingeats.com/how-to-make-homemade-oat-milk/,fitlivingeats.com,no,text/html; charset=UTF-8,How to Make Homemade Oat Milk - FitLiving Eats by Carly Paige,8,42,yes,no,yes,yes,no,yes,no,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; 8 form(s), 42 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T11:04:44.168Z
p2-recheck-003,152,256,verify_directory_fit_before_any_approval,https://www.fitlivingeats.com/how-to-make-juice-without-a-juicer-3-green-juice-recipes,fitlivingeats.com,200,yes,https://www.fitlivingeats.com/how-to-make-juice-without-a-juicer-3-green-juice-recipes/,fitlivingeats.com,no,text/html; charset=UTF-8,How to Make Juice without a Juicer + 3 Green Juice Recipes - FitLiving Eats by Carly Paige,8,32,yes,no,yes,yes,no,yes,no,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; 8 form(s), 32 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T11:04:48.492Z
p2-recheck-003,153,257,verify_directory_fit_before_any_approval,https://www.fitlivingeats.com/qa-founders-motion-matcha-one-go-energy-boosters,fitlivingeats.com,200,yes,https://www.fitlivingeats.com/qa-founders-motion-matcha-one-go-energy-boosters/,fitlivingeats.com,no,text/html; charset=UTF-8,Q&amp;A with the Founders of Motion Matcha (one of my go-to energy boosters!) - FitLiving Eats by Carly Paige,7,26,yes,no,yes,yes,no,yes,no,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; 7 form(s), 26 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T11:04:49.912Z
p2-recheck-003,154,259,verify_directory_fit_before_any_approval,https://www.fivereasonssports.com/news/ultimate-miami-heat-fan-travel-guide-tickets-hotels-and-local-hotspots,fivereasonssports.com,200,yes,https://www.fivereasonssports.com/news/ultimate-miami-heat-fan-travel-guide-tickets-hotels-and-local-hotspots/,fivereasonssports.com,no,text/html; charset=UTF-8,"Ultimate Miami Heat Fan Travel Guide: Tickets, Hotels, and Local Hotspots &#8211; Five Reasons Sports Network",2,13,yes,no,yes,yes,no,yes,no,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; 2 form(s), 13 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T11:04:51.245Z
