lane_id,lane_type,lane_priority,lane_order,lane_estimated_minutes_per_row,manual_rank,priority,priority_score,review_row,review_decision,review_decision_options,review_action,review_instruction,review_notes,reviewed_by,submission_url_override,manual_bucket,risk_level,recommended_next_step,url,domain,canonical_name,pricing,lang,classification,candidate_import_recommendation,occurrence_count,registry_target_ids,registry_submit_urls,source_files,source_locations,latest_batch_id,evidence_file,suggestion_file,http_status,fetch_ok,final_url,form_count,input_count,submit_path_signal,directory_signal,auth_signal,oauth_signal,captcha_signal,cloudflare_signal,payment_signal,evidence_suggested_decision,suggested_review_decision,suggestion_confidence,possible_approval_decision,reviewer_action,suggested_review_notes,safety_gate_reason,safety_gate_batch_id,safety_gate_report,checked_at
coverage-review-p2-002,coverage_manual_review_p2,P2,1,4,18,P2,37,3,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,medium_confidence_requires_human_confirmation,fit_risk,Decide whether this is assisted/manual-strategic; do not automate without explicit login/session plan and persisted selectors.,https://www.2findlocal.com/,2findlocal.com,2findlocal.com,unknown,unknown,missing_domain,needs_manual_review,2,,,submission-tracker-template.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 142:url; directory-submissions-external-links.md:144,p2-reclass-005,p2-recheck-001-evidence.csv,p2-reclass-005-suggestions.csv,200,yes,https://www.2findlocal.com/,1,6,no,yes,no,no,yes,no,yes,reject_paid,reject_auth_required,medium,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,"CAPTCHA or Cloudflare/human-verification signal found; evidence: payment/pricing signal found; CAPTCHA signal found; 1 form(s), 6 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,,,2026-05-22T10:05:15.087Z
coverage-review-p2-002,coverage_manual_review_p2,P2,12,4,29,P2,37,114,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,fetch_failed_cannot_decide,unknown_manual_risk,"Retry in browser; do not reject based only on fetch failure, timeout, 403, 429, CAPTCHA, or Cloudflare.",https://www.behance.net/,behance.net,behance.net,unknown,unknown,missing_domain,needs_manual_review,2,,,submission-tracker-template.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 152:url; directory-submissions-external-links.md:154,p2-reclass-005,p2-recheck-001-evidence.csv,p2-reclass-005-suggestions.csv,,no,,0,0,no,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,needs_manual_check,low,,manual_browser_check_required_before_decision,fetch failed; evidence: fetch failed,,,,2026-05-22T10:06:20.203Z
coverage-review-p2-002,coverage_manual_review_p2,P2,13,4,30,P2,37,126,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,medium_confidence_requires_human_confirmation,fit_risk,Decide whether this is assisted/manual-strategic; do not automate without explicit login/session plan and persisted selectors.,https://www.bizsugar.com/,bizsugar.com,bizsugar.com,unknown,unknown,missing_domain,needs_manual_review,2,,,submission-tracker-template.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 155:url; directory-submissions-external-links.md:157,p2-reclass-005,p2-recheck-001-evidence.csv,p2-reclass-005-suggestions.csv,200,yes,https://bizsugar.com/,3,3,no,yes,no,no,yes,no,yes,reject_paid,reject_auth_required,medium,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,"CAPTCHA or Cloudflare/human-verification signal found; evidence: payment/pricing signal found; CAPTCHA signal found; 3 form(s), 3 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,,,2026-05-22T10:06:39.930Z
coverage-review-p2-002,coverage_manual_review_p2,P2,14,4,31,P2,37,142,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,fetch_failed_cannot_decide,unknown_manual_risk,"Retry in browser; do not reject based only on fetch failure, timeout, 403, 429, CAPTCHA, or Cloudflare.",https://www.blogarama.com/,blogarama.com,blogarama.com,unknown,unknown,missing_domain,needs_manual_review,2,,,submission-tracker-template.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 157:url; directory-submissions-external-links.md:159,p2-reclass-005,p2-recheck-001-evidence.csv,p2-reclass-005-suggestions.csv,,no,,0,0,no,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,needs_manual_check,low,,manual_browser_check_required_before_decision,fetch failed; evidence: fetch failed,,,,2026-05-22T10:06:48.342Z
coverage-review-p2-002,coverage_manual_review_p2,P2,15,4,32,P2,37,146,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,fetch_failed_cannot_decide,unknown_manual_risk,"Retry in browser; do not reject based only on fetch failure, timeout, 403, 429, CAPTCHA, or Cloudflare.",https://www.blogger.com/,blogger.com,blogger.com,unknown,unknown,missing_domain,needs_manual_review,2,,,submission-tracker-template.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 159:url; directory-submissions-external-links.md:161,p2-reclass-005,p2-recheck-001-evidence.csv,p2-reclass-005-suggestions.csv,,no,,0,0,no,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,needs_manual_check,low,,manual_browser_check_required_before_decision,fetch failed; evidence: fetch failed,,,,2026-05-22T10:06:59.790Z
coverage-review-p2-002,coverage_manual_review_p2,P2,16,4,33,P2,37,169,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,fetch_failed_cannot_decide,unknown_manual_risk,"Retry in browser; do not reject based only on fetch failure, timeout, 403, 429, CAPTCHA, or Cloudflare.",https://businesshunt.co/,businesshunt.co,businesshunt.co,unknown,unknown,missing_domain,needs_manual_review,2,,,submission-tracker-template.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 42:url; directory-submissions-external-links.md:44,p2-reclass-005,p2-recheck-001-evidence.csv,p2-reclass-005-suggestions.csv,,no,,0,0,no,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,needs_manual_check,low,,manual_browser_check_required_before_decision,fetch failed; evidence: fetch failed,,,,2026-05-22T10:07:16.073Z
coverage-review-p2-002,coverage_manual_review_p2,P2,17,4,34,P2,37,172,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,medium_confidence_requires_human_confirmation,fit_risk,Decide whether this is assisted/manual-strategic; do not automate without explicit login/session plan and persisted selectors.,https://www.cabinetm.com/,cabinetm.com,cabinetm.com,unknown,unknown,missing_domain,needs_manual_review,2,,,submission-tracker-template.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 164:url; directory-submissions-external-links.md:166,p2-reclass-005,p2-recheck-001-evidence.csv,p2-reclass-005-suggestions.csv,200,yes,https://cabinetmsd.my.canva.site/,0,0,no,no,no,no,yes,no,no,reject_auth_required,reject_auth_required,medium,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; final domain changed to cabinetmsd.my.canva.site,,,,2026-05-22T10:07:19.755Z
coverage-review-p2-002,coverage_manual_review_p2,P2,18,4,35,P2,37,173,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,fetch_failed_cannot_decide,unknown_manual_risk,"Retry in browser; do not reject based only on fetch failure, timeout, 403, 429, CAPTCHA, or Cloudflare.",https://www.calameo.com/,calameo.com,calameo.com,unknown,unknown,missing_domain,needs_manual_review,2,,,submission-tracker-template.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 165:url; directory-submissions-external-links.md:167,p2-reclass-005,p2-recheck-001-evidence.csv,p2-reclass-005-suggestions.csv,,no,,0,0,no,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,needs_manual_check,low,,manual_browser_check_required_before_decision,fetch failed; evidence: fetch failed,,,,2026-05-22T10:07:22.608Z
coverage-review-p2-002,coverage_manual_review_p2,P2,19,4,36,P2,37,202,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,medium_confidence_requires_human_confirmation,fit_risk,Decide whether this is assisted/manual-strategic; do not automate without explicit login/session plan and persisted selectors.,https://www.cuspera.com/,cuspera.com,cuspera.com,unknown,unknown,missing_domain,needs_manual_review,2,,,submission-tracker-template.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 170:url; directory-submissions-external-links.md:172,p2-reclass-005,p2-recheck-001-evidence.csv,p2-reclass-005-suggestions.csv,200,yes,https://www.cuspera.com/,0,2,no,yes,no,no,yes,yes,no,reject_auth_required,reject_auth_required,medium,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; Cloudflare/human verification signal found; submit/add/list/publish button text signal found; directory/listing marketplace text signal found,,,,2026-05-22T10:07:43.468Z
coverage-review-p2-002,coverage_manual_review_p2,P2,20,4,37,P2,37,216,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,manual_browser_check_required,fit_risk,"Manually verify visible free submit form, required fields, no auth/CAPTCHA/payment blocker, then consider approval as non-executable needs_scout.",https://www.directory.ldmstudio.com/,directory.ldmstudio.com,directory.ldmstudio.com,unknown,unknown,missing_domain,needs_manual_review,2,,,submission-tracker-template.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 173:url; directory-submissions-external-links.md:175,p2-reclass-005,p2-recheck-001-evidence.csv,p2-reclass-005-suggestions.csv,200,yes,https://www.directory.ldmstudio.com/,1,2,no,yes,no,no,no,no,no,review_possible_submit_form,needs_manual_check,medium,approved,manual_confirm_public_free_submit_form_before_approval,"form, submit signal, and directory/listing signal found; evidence: 1 form(s), 2 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found; if manually confirmed, use approved with reviewer notes",,,,2026-05-22T10:07:47.553Z
coverage-review-p2-002,coverage_manual_review_p2,P2,21,4,38,P2,37,217,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,fetch_failed_cannot_decide,unknown_manual_risk,"Retry in browser; do not reject based only on fetch failure, timeout, 403, 429, CAPTCHA, or Cloudflare.",https://disqus.com/,disqus.com,disqus.com,unknown,unknown,missing_domain,needs_manual_review,2,,,submission-tracker-template.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 51:url; directory-submissions-external-links.md:53,p2-reclass-005,p2-recheck-001-evidence.csv,p2-reclass-005-suggestions.csv,,no,,0,0,no,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,needs_manual_check,low,,manual_browser_check_required_before_decision,fetch failed; evidence: fetch failed,,,,2026-05-22T10:07:48.925Z
coverage-review-p2-002,coverage_manual_review_p2,P2,22,4,39,P2,37,224,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,medium_confidence_requires_human_confirmation,fit_risk,Decide whether this is assisted/manual-strategic; do not automate without explicit login/session plan and persisted selectors.,https://ecosystem.hubspot.com/marketplace,ecosystem.hubspot.com,ecosystem.hubspot.com,unknown,unknown,missing_domain,needs_manual_review,2,,,submission-tracker-template.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 53:url; directory-submissions-external-links.md:55,p2-reclass-005,p2-recheck-001-evidence.csv,p2-reclass-005-suggestions.csv,200,yes,https://ecosystem.hubspot.com/marketplace,0,0,no,yes,no,no,no,yes,no,reject_auth_required,reject_auth_required,medium,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,CAPTCHA or Cloudflare/human-verification signal found; evidence: Cloudflare/human verification signal found; directory/listing marketplace text signal found,,,,2026-05-22T10:08:00.647Z
coverage-review-p2-002,coverage_manual_review_p2,P2,23,4,40,P2,37,227,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,fetch_failed_cannot_decide,unknown_manual_risk,"Retry in browser; do not reject based only on fetch failure, timeout, 403, 429, CAPTCHA, or Cloudflare.",https://www.etsy.com/,etsy.com,etsy.com,unknown,unknown,missing_domain,needs_manual_review,2,,,submission-tracker-template.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 176:url; directory-submissions-external-links.md:178,p2-reclass-005,p2-recheck-001-evidence.csv,p2-reclass-005-suggestions.csv,,no,,0,0,no,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,needs_manual_check,low,,manual_browser_check_required_before_decision,fetch failed; evidence: fetch failed,,,,2026-05-22T10:08:03.243Z
coverage-review-p2-002,coverage_manual_review_p2,P2,24,4,41,P2,37,228,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,fetch_failed_cannot_decide,unknown_manual_risk,"Retry in browser; do not reject based only on fetch failure, timeout, 403, 429, CAPTCHA, or Cloudflare.",https://www.eu-business.com/,eu-business.com,eu-business.com,unknown,unknown,missing_domain,needs_manual_review,2,,,submission-tracker-template.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 177:url; directory-submissions-external-links.md:179,p2-reclass-005,p2-recheck-001-evidence.csv,p2-reclass-005-suggestions.csv,,no,,0,0,no,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,needs_manual_check,low,,manual_browser_check_required_before_decision,fetch failed; evidence: fetch failed,,,,2026-05-22T10:08:13.755Z
coverage-review-p2-002,coverage_manual_review_p2,P2,25,4,42,P2,37,230,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,fetch_failed_cannot_decide,unknown_manual_risk,"Retry in browser; do not reject based only on fetch failure, timeout, 403, 429, CAPTCHA, or Cloudflare.",https://evernote.com/,evernote.com,evernote.com,unknown,unknown,missing_domain,needs_manual_review,2,,,submission-tracker-template.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 56:url; directory-submissions-external-links.md:58,p2-reclass-005,p2-recheck-001-evidence.csv,p2-reclass-005-suggestions.csv,,no,,0,0,no,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,needs_manual_check,low,,manual_browser_check_required_before_decision,fetch failed; evidence: fetch failed,,,,2026-05-22T10:08:17.900Z
